,manufacturer_sku,ean13,weight,length,width,height,prop_65,cost_price,min_price,made_to_order,product__product_class__name,product__brand__name,product__title,product__description,product__bullets__0,product__bullets__1,product__bullets__2,product__bullets__3,product__bullets__4,product__bullets__5,product__bullets__6,product__configuration__codes,product__multipack_quantity,product__country_of_origin__alpha_3,product__parent_sku,attrib__arm_height,attrib__assembly_required,attrib__back_material,attrib__blade_finish,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__design_id,attrib__designer,attrib__distressed_finish,attrib__fill,attrib__finish,attrib__frame_color,attrib__hardwire,attrib__kit,attrib__leg_color,attrib__leg_finish,attrib__material,attrib__number_bulbs,attrib__orientation,attrib__outdoor_safe,attrib__pile_height,attrib__seat_depth,attrib__seat_height,attrib__seat_width,attrib__shade,attrib__size,attrib__switch_type,attrib__ul_certified,attrib__warranty_years,attrib__wattage,attrib__weave,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,boxes__3__weight,boxes__3__length,boxes__3__height,boxes__3__width,product__styles
0,203,081-093700203-5,6.0,,18.0,36.0,True,209.76,304.0,False,Indoor Lighting,Dimond Lighting,White Obelisk Table Lamp With Night Light,,,,,,,,,,,CHN,,,,,,,,,,,,,,White,,,,,,Glass,,,,,,,,,,,,,,,,10.0,19.0,34.0,19.0,,,,,,,,,,,,,Modern / Contemporary
1,205,081-093700205-9,12.0,,18.0,31.0,True,211.14,306.0,False,Indoor Lighting,Dimond Lighting,Antiqued Porcelain Table Lamp In Celadon Crackle Finish,,,,,,,,,,,CHN,,,,,,,,,,,,,,Celadon,,,,,,Ceramic,,,,,,,,,,,,,,,,14.0,21.0,18.2,18.2,,,,,,,,,,,,,Traditional
2,208,081-093700208-0,7.0,,10.0,27.0,True,184.92,268.0,False,Indoor Lighting,Dimond Lighting,Bisque Ceramic Table Lamp In Taupe,,,,,,,,,,,CHN,,,,,,,,,,,,,,Taupe,,,,,,Ceramic,,,,,,,,,,,,,,,,10.0,27.7,12.0,12.0,,,,,,,,,,,,,Modern / Contemporary
3,210,081-093700210-3,8.0,,20.0,25.0,True,139.38,202.0,False,Indoor Lighting,Dimond Lighting,Recycled Fluted Glass Urn Table Lamp In Blue,,,,,,,,,,,CHN,,,,,,,,,,,,,,Blue,,,,,,"Recycled Glass, Acrylic",,,,,,,,,,,,,,,,10.0,21.0,23.0,21.0,,,,,,,,,,,,,Traditional
4,217,081-093700217-2,10.0,,18.0,34.0,True,201.48,292.0,False,Indoor Lighting,Dimond Lighting,Fluted Mercury Glass Table Lamp In Silver,,,,,,,,,,,CHN,,,,,,,,,,,,,,Silver,,,,,,Glass,,,,,,,,,,,,,,,,12.0,25.9,18.2,18.2,,,,,,,,,,,,,Modern / Contemporary
5,239,081-093700239-4,7.0,,18.0,28.0,True,144.90,210.0,False,Indoor Lighting,Dimond Lighting,Amber Crackle Arctic Glass Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Amber Crackle,,,,,,Glass,,,,,,,,,,,,,,,,10.0,19.0,21.3,19.0,,,,,,,,,,,,,Transitional
6,248,081-093700248-6,10.0,,16.0,24.0,True,146.28,212.0,False,Indoor Lighting,Dimond Lighting,Ribbed Terra Cotta Table Lamp In Tomato Red,,,,,,,,,,,CHN,,,,,,,,,,,,,,Tomato Red,,,,,,Ceramic,,,,,,,,,,,,,,,,12.0,25.5,14.5,11.5,,,,,,,,,,,,,Transitional
7,271,081-093700271-4,8.0,,18.0,28.0,True,166.98,242.0,False,Indoor Lighting,Dimond Lighting,Ceramic Ball Table Lamp In White And Amethyst,,,,,,,,,,,CHN,,,,,,,,,,,,,,White,,,,,,Ceramic,,,,,,,,,,,,,,,,11.0,29.7,14.0,16.2,,,,,,,,,,,,,Traditional
8,276,081-093700276-9,10.0,,16.0,30.0,True,136.62,198.0,False,Indoor Lighting,Dimond Lighting,Earthenware Pineapple Top Ceramic Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Matte,,,,,,Ceramic,,,,,,,,,,,,,,,,13.0,18.0,25.3,18.0,,,,,,,,,,,,,Traditional
9,281,081-093700281-3,18.0,,18.0,64.0,True,372.60,540.0,False,Indoor Lighting,Dimond Lighting,Modern Wood and White Bisque Ceramic Floor Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Modern Wood, White Bisque",,,,,,"Ceramic, Wood",,,,,,,,,,,,,,,,20.0,50.3,19.0,19.0,,,,,,,,,,,,,Modern / Contemporary
10,285,081-093700285-1,11.0,,18.0,32.0,True,226.32,328.0,False,Indoor Lighting,Dimond Lighting,Lattice-Handled Ceramic Urn Table Lamp In White,,,,,,,,,,,CHN,,,,,,,,,,,,,,Porcelain,,,,,,Ceramic,,,,,,,,,,,,,,,,12.0,37.0,18.2,18.2,,,,,,,,,,,,,
11,287,081-093700287-5,6.0,,7.0,14.0,True,77.28,112.0,False,Indoor Lighting,Dimond Lighting,White Ceramic Up-Light,,,,,,,,,,,CHN,,,,,,,,,,,,,,White,,,,,,Porcelain,,,,,,,,,,,,,,,,7.0,18.0,8.2,8.2,,,,,,,,,,,,,
12,289,081-093700289-9,7.0,,14.0,24.0,True,146.28,212.0,False,Indoor Lighting,Dimond Lighting,Jute-Wrapped Mercury Glass Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Mercury,,,,,,"Glass, Componise",,,,,,,,,,,,,,,,10.0,26.2,15.2,15.2,,,,,,,,,,,,,Transitional
13,316,081-093700316-2,10.0,,14.0,33.0,True,131.10,190.0,False,Indoor Lighting,Dimond Lighting,Serrated Venetian Glass Table Lamp In Clear And Gold,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Glass,,,,,,,,,,,,,,,,12.0,12.0,23.5,12.0,,,,,,,,,,,,,Traditional
14,319,081-093700319-3,10.0,,19.0,27.0,True,138.00,200.0,False,Indoor Lighting,Dimond Lighting,Hand Blown Oval Glass Table Lamp In Orange,,,,,,,,,,,CHN,,,,,,,,,,,,,,Orange,,,,,,Glass,,,,,,,,,,,,,,,,12.0,20.0,19.3,17.0,,,,,,,,,,,,,Modern / Contemporary
15,340,081-093700340-7,12.0,,18.0,32.0,True,249.78,362.0,False,Indoor Lighting,Dimond Lighting,Bisque Ceramic Table Lamp In Dark Taupe,,,,,,,,,,,CHN,,,,,,,,,,,,,,Dark Taupe,,,,,,Ceramic,,,,,,,,,,,,,,,,14.0,35.3,18.5,18.5,,,,,,,,,,,,,Transitional
16,352,081-093700352-0,5.0,,19.0,26.0,True,191.82,278.0,False,Indoor Lighting,Dimond Lighting,Wild Wheat Acrylic Table Lamp With Night Light,,,,,,,,,,,CHN,,,,,,,,,,,,,,Beige,,,,,,"Grass, Polyresin",,,,,,,,,,,,,,,,7.0,20.3,10.2,17.5,,,,,,,,,,,,,Modern / Contemporary
17,401,081-093700401-5,2.0,,12.0,16.25,True,169.74,246.0,False,Indoor Lighting,Dimond Lighting,Cigar Pendant In White,,,,,,,,,,,CHN,,,,,,,,,,,,,,White,,,,,,Rice Paper,,,,,,,,,,,,,,,,4.0,18.2,12.0,12.0,,,,,,,,,,,,,Modern / Contemporary
18,402,081-093700402-2,8.0,,10.0,22.0,True,219.42,318.0,False,Indoor Lighting,Dimond Lighting,Cigar Swingarm Wall Sconce In White,,,,,,,,,,,CHN,,,,,,,,,,,,,,Satin Nickel,,,,,,Metal,,,,,,,,,,,,,,,,9.0,22.6,12.0,12.0,,,,,,,,,,,,,Modern / Contemporary
19,444,081-093700444-2,18.0,,14.0,64.0,True,427.80,620.0,False,Indoor Lighting,Dimond Lighting,Wooden Tulip Floor Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Wood Tone,,,,,,"Metal, Wood",,,,,,,,,,,,,,,,29.0,17.0,41.0,16.0,,,,,,,,,,,,,Modern / Contemporary
20,500,081-093700500-5,10.0,,16.0,30.0,True,169.74,246.0,False,Indoor Lighting,Dimond Lighting,Aspen Bark Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Natural,,,,,,"Bark, Metal",,,,,,,,,,,,,,,,13.0,18.0,24.0,17.0,,,,,,,,,,,,,Transitional
21,505,081-093700505-0,11.0,,15.0,26.0,True,187.68,272.0,False,Indoor Lighting,Dimond Lighting,Hand Applied Natural Shells Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Natural,,,,,,"Metal, Shell",,,,,,,,,,,,,,,,12.0,28.0,15.8,15.8,,,,,,,,,,,,,Modern / Contemporary
22,590,081-093700590-6,9.0,,21.0,31.0,True,129.72,188.0,False,Indoor Lighting,Dimond Lighting,Carved Horse Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Natural,,,,,,Composite,,,,,,,,,,,,,,,,12.0,21.3,21.5,11.5,,,,,,,,,,,,,Traditional
23,671,081-093700671-2,21.0,,11.0,42.0,True,169.74,246.0,False,Indoor Lighting,Dimond Lighting,Pharmacy Floor Lamp In Bronze,,,,,,,,,,,CHN,,,,,,,,,,,,,,Bronze,,,,,,Metal,,,,,,,,,,,,,,,,10.0,11.0,23.0,5.0,,,,,,,,,,,,,Traditional
24,704,081-093700704-7,27.0,,15.0,28.0,True,194.58,282.0,False,Indoor Lighting,Dimond Lighting,Crystal Ballustrade Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Crystal,,,,,,,,,,,,,,,,30.0,30.0,15.5,15.5,,,,,,,,,,,,,Traditional
25,722,081-093700722-1,15.0,,9.0,27.0,True,186.30,270.0,False,Indoor Lighting,Dimond Lighting,Crystal Rectangular Urn Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Crystal,,,,,,,,,,,,,,,,18.0,16.0,12.0,12.0,,,,,,,,,,,,,Traditional
26,729,081-093700729-0,18.0,,18.0,32.0,True,293.94,426.0,False,Indoor Lighting,Dimond Lighting,Crystal Faceted Column Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Crystal,,,,,,,,,,,,,,,,20.0,20.0,19.0,20.0,,,,,,,,,,,,,Traditional
27,801,081-093700801-3,20.0,,18.0,65.0,True,372.60,540.0,False,Indoor Lighting,Dimond Lighting,Distressed Acacia Wood Floor Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Distressed Wood Tone,,,,,,Wood,,,,,,,,,,,,,,,,18.0,12.0,52.0,12.0,4.0,16.0,20.0,20.0,,,,,,,,,Traditional
28,807,081-093700807-5,12.0,,18.0,28.0,True,277.38,402.0,False,Indoor Lighting,Dimond Lighting,Curved Block Solid Wood Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Natural,,,,,,Wood,,,,,,,,,,,,,,,,14.0,29.0,19.0,19.0,,,,,,,,,,,,,Traditional
29,992,081-093700992-8,8.0,,6.0,18.0,True,158.70,230.0,False,Indoor Lighting,Dimond Lighting,Chrome LED Desk Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Chrome,,,,,,Metal,,,,,,,,,,,,,,,,9.8,20.0,8.0,14.0,,,,,,,,,,,,,Modern / Contemporary
30,2002,081-093702002-2,,,34.0,34.0,True,193.13,279.9,False,Wall Decor,Dimond Home,Hand Laid Twig Mirror,,,,,,,,,,,,,,,,,,,,,,,,,"Brown, Mirror",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,8000,081-093708000-2,10.0,,18.0,26.0,True,215.28,312.0,False,Indoor Lighting,Dimond Lighting,Brass Ball,,,,,,,,,,,CHN,,,,,,,,,,,,,,Brass,,,,,,Metal,,,,,,,,,,,,,,,,12.0,30.0,19.0,19.0,,,,,,,,,,,,,Transitional
32,8001,081-093708001-9,10.5,,18.0,29.0,True,183.54,266.0,False,Indoor Lighting,Dimond Lighting,Bamboo Ceramic,,,,,,,,,,,CHN,,,,,,,,,,,,,,Light Blue,,,,,,Ceramic,,,,,,,,,,,,,,,,12.0,30.0,19.0,19.0,,,,,,,,,,,,,Traditional
33,8004,081-093708004-0,9.5,,8.5,16.0,True,176.64,256.0,False,Indoor Lighting,Dimond Lighting,Cut Crystal,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,"Crystal, Metal",,,,,,,,,,,,,,,,11.0,18.0,10.0,10.0,,,,,,,,,,,,,Traditional
34,8005,081-093708005-7,9.0,,17.0,29.0,True,191.82,278.0,False,Indoor Lighting,Dimond Lighting,Clear Glass,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Glass,,,,,,,,,,,,,,,,11.0,30.0,18.0,18.0,,,,,,,,,,,,,Modern / Contemporary
35,8011,081-093708011-8,8.0,,17.5,28.0,True,253.92,368.0,False,Indoor Lighting,Dimond Lighting,Blue Thumb Print Glass,,,,,,,,,,,CHN,,,,,,,,,,,,,,Blue,,,,,,"Glass, Metal",,,,,,,,,,,,,,,,10.0,29.0,19.0,19.0,,,,,,,,,,,,,Modern / Contemporary
36,10005,081-093710005-2,30.0,,18.0,62.0,True,343.62,498.0,False,Indoor Lighting,Dimond Lighting,Diamond Cut Crystal Floor Lamp with Satin Nickel Base,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Crystal,,,,,,,,,,,,,,,,41.0,60.0,14.0,29.0,,,,,,,,,,,,,Traditional
37,71050,084-355814057-2,149.9,,70.0,81.0,True,644.46,934.0,False,Furniture,Sterling,Penn Shelving Unit In Farmhouse Stain - Large,,,,,,,,,,,IDN,,,,,,,,,,,,,,Farmhouse Stain,,,,,,Mahogany,,,,,,,,,,,,,,,,172.0,20.0,78.0,12.0,,,,,,,,,,,,,Transitional
38,71051,084-355814056-5,119.0,,45.0,81.0,True,516.12,748.0,False,Furniture,Sterling,Penn Shelving Unit In Farmhouse Stain - Medium,,,,,,,,,,,IDN,,,,,,,,,,,,,,Farmhouse Stain,,,,,,Mahogany,,,,,,,,,,,,,,,,141.0,20.0,78.0,12.0,,,,,,,,,,,,,Transitional
39,71052,084-355814055-8,108.0,,27.5,81.0,True,429.18,622.0,False,Furniture,Sterling,Penn Shelving Unit In Farmhouse Stain - Small,,,,,,,,,,,IDN,,,,,,,,,,,,,,Farmhouse Stain,,,,,,Mahogany,,,,,,,,,,,,,,,,130.0,80.0,10.0,20.0,,,,,,,,,,,,,Transitional
40,100005,080-432300005-7,,,45.0,72.0,True,895.62,1298.0,False,Wall Decor,GuildMaster,CARVED TRUMEAU MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,"Bouleau Blanc, Vintage White",,,,,,Mahogany,,,,,,,,,,,,,,,,102.0,76.0,41.0,11.0,,,,,,,,,,,,,Traditional
41,102501,080-432301525-8,,,60.0,60.0,True,1102.62,1598.0,False,Wall Decor,GuildMaster,60-Inch Square Mirror,,,,,,,,,,,IDN,,,,,,,,,,,,,,Antique Metal,,,,,,Tin,,,,,,,,,,,,,,,,55.2,65.0,65.0,12.0,,,,,,,,,,,,,Traditional
42,102506,080-432302506-7,,,40.0,40.0,True,412.62,598.0,False,Wall Decor,GuildMaster,OSBOURNE MIRROR IN MUTED SILVER LEAF,,,,,,,,,,,IDN,,,,,,,,,,,,,,Heritage Oyster,,,,,,Mahogany,,,,,,,,,,,,,,,,40.0,43.8,43.0,6.5,,,,,,,,,,,,,Transitional
43,102509,080-432310250-8,,,52.0,48.0,True,826.62,1198.0,False,Wall Decor,GuildMaster,ORNATE HERITAGE MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,"Heritage Grey Stain, Champagne",,,,,,Mahogany,,,,,,,,,,,,,,,,78.0,55.0,52.0,7.0,,,,,,,,,,,,,Traditional
44,103002,080-432301526-6,,,38.0,48.0,True,343.62,498.0,False,Wall Decor,GuildMaster,MANSE METAL MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,Antique Gold,,,,,,Metal,,,,,,,,,,,,,,,,36.0,41.0,52.0,5.0,,,,,,,,,,,,,Transitional
45,103003,080-432310300-0,,,30.0,45.0,True,385.02,558.0,False,Wall Decor,GuildMaster,SOMERSET MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,"Gold, Manor Whitewash",,,,,,Mahogany,,,,,,,,,,,,,,,,18.0,34.0,50.0,2.5,,,,,,,,,,,,,Transitional
46,103007,080-432303007-8,,,27.0,36.0,True,274.62,398.0,False,Wall Decor,GuildMaster,BELLE GROVE MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,Crackle White,,,,,,Tin,,,,,,,,,,,,,,,,15.6,30.0,40.0,5.0,,,,,,,,,,,,,Traditional
47,103202,080-432304912-4,,,36.0,78.0,True,688.62,998.0,False,Wall Decor,GuildMaster,SOHO FLOOR MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,Manor Greystone,,,,,,Wood,,,,,,,,,,,,,,,,82.0,84.0,6.0,41.0,,,,,,,,,,,,,Transitional
48,103504,080-432304960-5,,,37.0,37.0,True,412.62,598.0,False,Wall Decor,GuildMaster,CURLED MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,Manor Greystone,,,,,,Mahogany,,,,,,,,,,,,,,,,28.5,40.0,40.0,3.0,,,,,,,,,,,,,Transitional
49,104004,080-432304004-6,,,30.0,45.0,True,385.02,558.0,False,Wall Decor,GuildMaster,SOMERSET HERITAGE MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,"Champagne, Heritage Grey",,,,,,Mahogany,,,,,,,,,,,,,,,,27.0,49.0,34.0,6.0,,,,,,,,,,,,,Transitional
50,104006,080-432304006-0,,,35.0,63.0,True,495.42,718.0,False,Wall Decor,GuildMaster,VINCENT MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,"Crossroads Rosa, Hand-Painted",,,,,,Mahogany,,,,,,,,,,,,,,,,55.0,38.0,66.0,7.0,,,,,,,,,,,,,Traditional
51,104506,080-432304506-5,,,40.0,47.0,True,619.62,898.0,False,Wall Decor,GuildMaster,MANOR MEDALLION MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,Antique Metal,,,,,,Metal,,,,,,,,,,,,,,,,46.0,55.0,46.0,7.0,,,,,,,,,,,,,Traditional
52,104510,080-432304510-2,,,35.0,63.0,True,495.42,718.0,False,Wall Decor,GuildMaster,WATERFRONT VINCENT MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,"Hand-Painted, Waterfront Grey Stain, Waterfront Sea Plant",,,,,,Mahogany,,,,,,,,,,,,,,,,55.0,38.0,66.0,7.0,,,,,,,,,,,,,Traditional
53,105001,080-434318929-9,,,38.0,72.0,True,895.62,1298.0,False,Wall Decor,GuildMaster,Carved Trumeau Mirror,,,,,,,,,,,IDN,,,,,,,,,,,,,,Euro Plaster,,,,,,"Solid Mahogany, Glass",,,,,,,,,,,,,,,,110.0,75.0,42.0,11.5,,,,,,,,,,,,,Traditional
54,105013,080-434319048-6,,,28.0,52.0,True,412.62,598.0,False,Wall Decor,GuildMaster,Artifacts Architectural Floor Mirror,,,,,,,,,,,IDN,,,,,,,,,,,,,,Aged White,,,,,,"Solid Mahogany, Glass, Tin",,,,,,,,,,,,,,,,42.0,35.0,56.0,6.0,,,,,,,,,,,,,Traditional
55,105016,080-434319051-6,,,30.0,60.5,True,550.62,798.0,False,Wall Decor,GuildMaster,Vintage Carved Acanthus Mirror,,,,,,,,,,,IDN,,,,,,,,,,,,,,Champagne,,,,,,"Solid Mahogany, Glass",,,,,,,,,,,,,,,,50.0,64.0,5.0,32.0,,,,,,,,,,,,,Traditional
56,105017,080-434319052-3,,,37.5,56.5,True,550.62,798.0,False,Wall Decor,GuildMaster,Oval Carved Mirror,,,,,,,,,,,IDN,,,,,,,,,,,,,,Grain De Bois Blue Slate,,,,,,"Solid Mahogany, Glass",,,,,,,,,,,,,,,,50.0,62.0,6.0,40.0,,,,,,,,,,,,,Traditional
57,105018,080-434319053-0,,,38.0,60.0,True,550.62,798.0,False,Wall Decor,GuildMaster,Champagne Mirror,,,,,,,,,,,IDN,,,,,,,,,,,,,,"Antique Smoke, Front Porch White",,,,,,"Solid Mahogany, Glass",,,,,,,,,,,,,,,,58.0,42.0,65.0,6.5,,,,,,,,,,,,,Traditional
58,105031,080-434319061-5,,,48.0,72.0,True,757.62,1098.0,False,Wall Decor,GuildMaster,Stamped Metal Floor Mirror,,,,,,,,,,,IDN,,,,,,,,,,,,,,Crossroads Brown,,,,,,"Glass, Metal, Tin",,,,,,,,,,,,,,,,86.0,74.0,52.0,8.0,,,,,,,,,,,,,Traditional
59,105501,080-434318660-1,,,40.0,49.0,True,619.62,898.0,False,Wall Decor,GuildMaster,GILDED ARCH MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,Antique Metal,,,,,,Metal,,,,,,,,,,,,,,,,41.0,54.0,6.0,43.0,,,,,,,,,,,,,Transitional
60,106010,080-434318661-8,,,30.0,60.0,True,481.62,698.0,False,Wall Decor,GuildMaster,TWO CONNECTION MIRROR,,,,,,,,,,,IDN,,,,,,,,,,,,,,Signature Antique White,,,,,,Mahogany,,,,,,,,,,,,,,,,52.0,33.0,65.0,6.0,,,,,,,,,,,,,Traditional
61,112096,081-800801739-1,6.0,,16.8,31.0,True,171.12,248.0,False,Indoor Lighting,Dimond Home,Fluer De Lis Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Aged Stone,,,,,,Resin,,,,,,,,,,,,,,,,8.0,34.0,20.0,15.0,,,,,,,,,,,,,
62,112162,081-800801670-7,3.0,,5.0,3.0,True,35.88,52.0,False,Decorative Accessory,Dimond Home,CROCODILE SKULL IN SILVER LEAF,,,,,,,,,,,CHN,,,,,,,,,,,,,,Silver Leaf,,,,,,Resin,,,,,,,,,,,,,,,,4.0,7.0,11.0,6.0,,,,,,,,,,,,,Transitional
63,114162,081-800801653-0,5.0,,2.5,42.0,True,285.66,414.0,False,Wall Decor,Dimond Home,METAL BRANCH WALL MIRROR,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Autumn Bronze, Clear",,,,,,"Mirror, Metal",,,,,,,,,,,,,,,,8.0,46.0,46.0,5.0,,,,,,,,,,,,,Transitional
64,114172,081-800801654-7,22.0,,13.3,30.3,True,644.46,934.0,False,Furniture,Dimond Home,MIRRORED CONSOLE TABLE,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Mirror,,,,,,,,,,,,,,,,27.0,34.0,50.0,16.0,,,,,,,,,,,,,Modern / Contemporary
65,114174,081-800801655-4,20.0,,14.8,30.0,True,644.46,934.0,False,Furniture,Dimond Home,MIRRORED CONSOLE TABLE WITH CLEAR GLASS TOP,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Mirror,,,,,,,,,,,,,,,,25.0,34.0,52.0,18.0,,,,,,,,,,,,,Modern / Contemporary
66,114188,081-800801658-5,15.0,,1.0,68.0,True,429.18,622.0,False,Wall Decor,Dimond Home,WALL MIRROR,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Antique Silver Mirror, Clear",,,,,,"Mirror, Metal",,,,,,,,,,,,,,,,19.0,73.0,32.0,4.0,,,,,,,,,,,,,Transitional
67,135003,087-582300020-5,3.0,,8.0,8.0,True,122.82,178.0,False,Indoor Lighting,Dimond Home,Flared Fortress Pendant Light,,,,,,,,,,,CHN,,,,,,,,,,,,,,Distressed Silver,,,,,,Iron,,,,,,,,,,,,,,,,4.0,11.0,10.0,10.0,,,,,,,,,,,,,Transitional
68,135004,087-582300031-1,10.0,,22.0,16.0,True,293.94,426.0,False,Indoor Lighting,Dimond Home,Colossal Fortress Pendant Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,Distressed Silver,,,,,,Iron,,,,,,,,,,,,,,,,12.0,24.0,24.0,18.0,,,,,,,,,,,,,Transitional
69,135005,087-582300032-8,5.0,,22.0,16.0,True,229.08,332.0,False,Decorative Accessory,Dimond Home,Colossal Fortress Bowl,,,,,,,,,,,CHN,,,,,,,,,,,,,,Distressed Silver,,,,,,Iron,,,,,,,,,,,,,,,,6.0,24.0,24.0,16.0,,,,,,,,,,,,,Transitional
70,135008,081-800801190-0,3.0,,9.0,12.0,True,136.62,198.0,False,Indoor Lighting,Dimond Home,Round Fortress Pendant Light,,,,,,,,,,,CHN,,,,,,,,,,,,,,Distressed Silver,,,,,,Iron,,,,,,,,,,,,,,,,5.5,12.0,10.0,10.0,,,,,,,,,,,,,
71,148027,081-800801667-7,4.0,,5.0,10.0,True,122.82,178.0,False,Decorative Accessory,Dimond Home,STAGHORN CORAL SCULPTURE,,,,,,,,,,,CHN,,,,,,,,,,,,,,Red,,,,,,"Cast Iron, Marble",,,,,,,,,,,,,,,,6.0,12.0,12.0,12.0,,,,,,,,,,,,,Transitional
72,148028,081-800801668-4,4.0,,5.0,10.0,True,122.82,178.0,False,Decorative Accessory,Dimond Home,STAGHORN CORAL SCULPTURE,,,,,,,,,,,CHN,,,,,,,,,,,,,,Purple,,,,,,"Cast Iron, Marble",,,,,,,,,,,,,,,,6.0,12.0,12.0,12.0,,,,,,,,,,,,,Transitional
73,150017,081-800801671-4,18.0,,24.0,16.0,True,1290.30,1870.0,False,Furniture,Dimond Home,HAND CARVED COFFEE TABLE,,,,,,,,,,,IND,,,,,,,,,,,,,,"Natural, Stainless Steel",,,,,,"Mango Wood, Stainless Steel",,,,,,,,,,,,,,,,22.0,25.0,25.0,19.0,,,,,,,,,,,,,Transitional
74,150024,081-800801672-1,35.0,,16.0,32.0,True,572.70,830.0,False,Furniture,Dimond Home,4 DRAWER FLAT FILE CABINET,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Blackened Iron, Natural",,,,,,Hardwood,,,,,,,,,,,,,,,,38.0,37.0,41.0,21.0,,,,,,,,,,,,,Transitional
75,150027,081-800801673-8,52.0,,16.0,56.0,True,2151.42,3118.0,False,Furniture,Dimond Home,HAND CARVED CABINET,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Cream, Dark Brown",,,,,,"Mango Wood, Stainless Steel",,,,,,,,,,,,,,,,55.0,57.0,52.0,17.0,,,,,,,,,,,,,Transitional
76,160503,080-432320014-3,,,55.0,65.0,True,1240.62,1798.0,False,Furniture,GuildMaster,ITALIAN WALL DISPLAY,,,,,,,,,,,IDN,,,,,,,,,,,,,,"Euro Market Grey Stain, Signature Antique Taupe",,,,,,"Glass, Mahogany",,,,,,,,,,,,,,,,119.1,58.7,67.7,12.2,,,,,,,,,,,,,Traditional
77,160527,080-432301526-9,,,48.0,72.0,True,385.02,558.0,False,Wall Decor,GuildMaster,CORAL AND SEA URCHIN PLATE,,,,,,,,,,,IDN,,,,,,,,,,,,,,Hand-Painted,,,,,,"Raffia, Wood",,,,,,,,,,,,,,,,40.0,75.0,52.0,6.0,,,,,,,,,,,,,Traditional
78,160534,080-432316053-9,,,36.0,72.0,True,302.22,438.0,False,Wall Decor,GuildMaster,DESTINATIONS,,,,,,,,,,,IDN,,,,,,,,,,,,,,Hand-Painted,,,,,,"Paper, Engineered Wood",,,,,,,,,,,,,,,,46.3,39.4,75.2,5.1,,,,,,,,,,,,,Traditional
79,161015,080-432361015-7,,,58.0,72.0,True,523.02,758.0,False,Wall Decor,GuildMaster,EL TORO,,,,,,,,,,,IDN,,,,,,,,,,,,,,Hand-Painted,,,,,,"Paper, Engineered Wood",,,,,,,,,,,,,,,,55.1,61.4,74.8,5.1,,,,,,,,,,,,,Traditional
80,161512,080-432316151-2,,,58.0,72.0,True,536.82,778.0,False,Wall Decor,GuildMaster,LOS OVEJAS,,,,,,,,,,,IDN,,,,,,,,,,,,,,Hand-Painted,,,,,,Wood,,,,,,,,,,,,,,,,99.0,62.0,75.0,5.0,,,,,,,,,,,,,Traditional
